fecha,dia_semana,mes,bloque_hora,zona_id,tipo_emergencia,cantidad_emergencias,recursos_utilizados,timestamp
2025-08-03,6,8,0,VAL-ALE,10-2,0,0,2025-08-03 00:00:00
2025-08-03,6,8,3,VAL-ALE,10-2,0,0,2025-08-03 03:00:00
2025-08-03,6,8,6,VAL-ALE,10-2,0,0,2025-08-03 06:00:00
2025-08-03,6,8,9,VAL-ALE,10-2,0,0,2025-08-03 09:00:00
2025-08-03,6,8,12,VAL-ALE,10-2,0,0,2025-08-03 12:00:00
2025-08-03,6,8,15,VAL-ALE,10-2,0,0,2025-08-03 15:00:00
2025-08-03,6,8,18,VAL-ALE,10-2,0,0,2025-08-03 18:00:00
2025-08-03,6,8,21,VAL-ALE,10-2,0,0,2025-08-03 21:00:00
2025-08-04,0,8,0,VAL-ALE,10-2,0,0,2025-08-04 00:00:00
2025-08-04,0,8,3,VAL-ALE,10-2,0,0,2025-08-04 03:00:00
2025-08-04,0,8,6,VAL-ALE,10-2,0,0,2025-08-04 06:00:00
2025-08-04,0,8,9,VAL-ALE,10-2,0,0,2025-08-04 09:00:00
2025-08-04,0,8,12,VAL-ALE,10-2,0,0,2025-08-04 12:00:00
2025-08-04,0,8,15,VAL-ALE,10-2,0,0,2025-08-04 15:00:00
2025-08-04,0,8,18,VAL-ALE,10-2,0,0,2025-08-04 18:00:00
2025-08-04,0,8,21,VAL-ALE,10-2,0,0,2025-08-04 21:00:00
2025-08-05,1,8,0,VAL-ALE,10-2,0,0,2025-08-05 00:00:00
2025-08-05,1,8,3,VAL-ALE,10-2,0,0,2025-08-05 03:00:00
2025-08-05,1,8,6,VAL-ALE,10-2,0,0,2025-08-05 06:00:00
2025-08-05,1,8,9,VAL-ALE,10-2,0,0,2025-08-05 09:00:00
2025-08-05,1,8,12,VAL-ALE,10-2,0,0,2025-08-05 12:00:00
2025-08-05,1,8,15,VAL-ALE,10-2,0,0,2025-08-05 15:00:00
2025-08-05,1,8,18,VAL-ALE,10-2,0,0,2025-08-05 18:00:00
2025-08-05,1,8,21,VAL-ALE,10-2,0,0,2025-08-05 21:00:00
2025-08-06,2,8,0,VAL-ALE,10-2,0,0,2025-08-06 00:00:00
2025-08-06,2,8,3,VAL-ALE,10-2,0,0,2025-08-06 03:00:00
2025-08-06,2,8,6,VAL-ALE,10-2,0,0,2025-08-06 06:00:00
2025-08-06,2,8,9,VAL-ALE,10-2,0,0,2025-08-06 09:00:00
2025-08-06,2,8,12,VAL-ALE,10-2,0,0,2025-08-06 12:00:00
2025-08-06,2,8,15,VAL-ALE,10-2,0,0,2025-08-06 15:00:00
2025-08-06,2,8,18,VAL-ALE,10-2,0,0,2025-08-06 18:00:00
2025-08-06,2,8,21,VAL-ALE,10-2,0,0,2025-08-06 21:00:00
2025-08-07,3,8,0,VAL-ALE,10-2,0,0,2025-08-07 00:00:00
2025-08-07,3,8,3,VAL-ALE,10-2,0,0,2025-08-07 03:00:00
2025-08-07,3,8,6,VAL-ALE,10-2,0,0,2025-08-07 06:00:00
2025-08-07,3,8,9,VAL-ALE,10-2,0,0,2025-08-07 09:00:00
2025-08-07,3,8,12,VAL-ALE,10-2,0,0,2025-08-07 12:00:00
2025-08-07,3,8,15,VAL-ALE,10-2,0,0,2025-08-07 15:00:00
2025-08-07,3,8,18,VAL-ALE,10-2,0,0,2025-08-07 18:00:00
2025-08-07,3,8,21,VAL-ALE,10-2,0,0,2025-08-07 21:00:00
2025-08-08,4,8,0,VAL-ALE,10-2,0,0,2025-08-08 00:00:00
2025-08-08,4,8,3,VAL-ALE,10-2,0,0,2025-08-08 03:00:00
2025-08-08,4,8,6,VAL-ALE,10-2,0,0,2025-08-08 06:00:00
2025-08-08,4,8,9,VAL-ALE,10-2,0,0,2025-08-08 09:00:00
2025-08-08,4,8,12,VAL-ALE,10-2,0,0,2025-08-08 12:00:00
2025-08-08,4,8,15,VAL-ALE,10-2,0,0,2025-08-08 15:00:00
2025-08-08,4,8,18,VAL-ALE,10-2,0,0,2025-08-08 18:00:00
2025-08-08,4,8,21,VAL-ALE,10-2,0,0,2025-08-08 21:00:00
2025-08-09,5,8,0,VAL-ALE,10-2,0,0,2025-08-09 00:00:00
2025-08-09,5,8,3,VAL-ALE,10-2,0,0,2025-08-09 03:00:00
2025-08-09,5,8,6,VAL-ALE,10-2,0,0,2025-08-09 06:00:00
2025-08-09,5,8,9,VAL-ALE,10-2,0,0,2025-08-09 09:00:00
2025-08-09,5,8,12,VAL-ALE,10-2,0,0,2025-08-09 12:00:00
2025-08-09,5,8,15,VAL-ALE,10-2,0,0,2025-08-09 15:00:00
2025-08-09,5,8,18,VAL-ALE,10-2,0,0,2025-08-09 18:00:00
2025-08-09,5,8,21,VAL-ALE,10-2,0,0,2025-08-09 21:00:00
2025-08-10,6,8,0,VAL-ALE,10-2,0,0,2025-08-10 00:00:00
2025-08-10,6,8,3,VAL-ALE,10-2,0,0,2025-08-10 03:00:00
2025-08-10,6,8,6,VAL-ALE,10-2,0,0,2025-08-10 06:00:00
2025-08-10,6,8,9,VAL-ALE,10-2,0,0,2025-08-10 09:00:00
2025-08-10,6,8,12,VAL-ALE,10-2,0,0,2025-08-10 12:00:00
2025-08-10,6,8,15,VAL-ALE,10-2,0,0,2025-08-10 15:00:00
2025-08-10,6,8,18,VAL-ALE,10-2,0,0,2025-08-10 18:00:00
2025-08-10,6,8,21,VAL-ALE,10-2,0,0,2025-08-10 21:00:00
2025-08-11,0,8,0,VAL-ALE,10-2,0,0,2025-08-11 00:00:00
2025-08-11,0,8,3,VAL-ALE,10-2,0,0,2025-08-11 03:00:00
2025-08-11,0,8,6,VAL-ALE,10-2,0,0,2025-08-11 06:00:00
2025-08-11,0,8,9,VAL-ALE,10-2,0,0,2025-08-11 09:00:00
2025-08-11,0,8,12,VAL-ALE,10-2,0,0,2025-08-11 12:00:00
2025-08-11,0,8,15,VAL-ALE,10-2,0,0,2025-08-11 15:00:00
2025-08-11,0,8,18,VAL-ALE,10-2,0,0,2025-08-11 18:00:00
2025-08-11,0,8,21,VAL-ALE,10-2,0,0,2025-08-11 21:00:00
2025-08-12,1,8,0,VAL-ALE,10-2,0,0,2025-08-12 00:00:00
2025-08-12,1,8,3,VAL-ALE,10-2,0,0,2025-08-12 03:00:00
2025-08-12,1,8,6,VAL-ALE,10-2,0,0,2025-08-12 06:00:00
2025-08-12,1,8,9,VAL-ALE,10-2,0,0,2025-08-12 09:00:00
2025-08-12,1,8,12,VAL-ALE,10-2,0,0,2025-08-12 12:00:00
2025-08-12,1,8,15,VAL-ALE,10-2,0,0,2025-08-12 15:00:00
2025-08-12,1,8,18,VAL-ALE,10-2,0,0,2025-08-12 18:00:00
2025-08-12,1,8,21,VAL-ALE,10-2,0,0,2025-08-12 21:00:00
2025-08-13,2,8,0,VAL-ALE,10-2,0,0,2025-08-13 00:00:00
2025-08-13,2,8,3,VAL-ALE,10-2,0,0,2025-08-13 03:00:00
2025-08-13,2,8,6,VAL-ALE,10-2,0,0,2025-08-13 06:00:00
2025-08-13,2,8,9,VAL-ALE,10-2,0,0,2025-08-13 09:00:00
2025-08-13,2,8,12,VAL-ALE,10-2,0,0,2025-08-13 12:00:00
2025-08-13,2,8,15,VAL-ALE,10-2,0,0,2025-08-13 15:00:00
2025-08-13,2,8,18,VAL-ALE,10-2,0,0,2025-08-13 18:00:00
2025-08-13,2,8,21,VAL-ALE,10-2,0,0,2025-08-13 21:00:00
2025-08-14,3,8,0,VAL-ALE,10-2,0,0,2025-08-14 00:00:00
2025-08-14,3,8,3,VAL-ALE,10-2,0,0,2025-08-14 03:00:00
2025-08-14,3,8,6,VAL-ALE,10-2,0,0,2025-08-14 06:00:00
2025-08-14,3,8,9,VAL-ALE,10-2,0,0,2025-08-14 09:00:00
2025-08-14,3,8,12,VAL-ALE,10-2,0,0,2025-08-14 12:00:00
2025-08-14,3,8,15,VAL-ALE,10-2,0,0,2025-08-14 15:00:00
2025-08-14,3,8,18,VAL-ALE,10-2,0,0,2025-08-14 18:00:00
2025-08-14,3,8,21,VAL-ALE,10-2,0,0,2025-08-14 21:00:00
2025-08-15,4,8,0,VAL-ALE,10-2,0,0,2025-08-15 00:00:00
2025-08-15,4,8,3,VAL-ALE,10-2,0,0,2025-08-15 03:00:00
2025-08-15,4,8,6,VAL-ALE,10-2,0,0,2025-08-15 06:00:00
2025-08-15,4,8,9,VAL-ALE,10-2,0,0,2025-08-15 09:00:00
2025-08-15,4,8,12,VAL-ALE,10-2,0,0,2025-08-15 12:00:00
2025-08-15,4,8,15,VAL-ALE,10-2,0,0,2025-08-15 15:00:00
2025-08-15,4,8,18,VAL-ALE,10-2,0,0,2025-08-15 18:00:00
2025-08-15,4,8,21,VAL-ALE,10-2,0,0,2025-08-15 21:00:00
2025-08-16,5,8,0,VAL-ALE,10-2,0,0,2025-08-16 00:00:00
2025-08-16,5,8,3,VAL-ALE,10-2,0,0,2025-08-16 03:00:00
2025-08-16,5,8,6,VAL-ALE,10-2,0,0,2025-08-16 06:00:00
2025-08-16,5,8,9,VAL-ALE,10-2,0,0,2025-08-16 09:00:00
2025-08-16,5,8,12,VAL-ALE,10-2,0,0,2025-08-16 12:00:00
2025-08-16,5,8,15,VAL-ALE,10-2,0,0,2025-08-16 15:00:00
2025-08-16,5,8,18,VAL-ALE,10-2,0,0,2025-08-16 18:00:00
2025-08-16,5,8,21,VAL-ALE,10-2,0,0,2025-08-16 21:00:00
2025-08-17,6,8,0,VAL-ALE,10-2,0,0,2025-08-17 00:00:00
2025-08-17,6,8,3,VAL-ALE,10-2,0,0,2025-08-17 03:00:00
2025-08-17,6,8,6,VAL-ALE,10-2,0,0,2025-08-17 06:00:00
2025-08-17,6,8,9,VAL-ALE,10-2,0,0,2025-08-17 09:00:00
2025-08-17,6,8,12,VAL-ALE,10-2,0,0,2025-08-17 12:00:00
2025-08-17,6,8,15,VAL-ALE,10-2,1,0,2025-08-17 15:00:00
2025-08-17,6,8,18,VAL-ALE,10-2,0,0,2025-08-17 18:00:00
2025-08-17,6,8,21,VAL-ALE,10-2,0,0,2025-08-17 21:00:00
2025-08-18,0,8,0,VAL-ALE,10-2,0,0,2025-08-18 00:00:00
2025-08-18,0,8,3,VAL-ALE,10-2,0,0,2025-08-18 03:00:00
2025-08-18,0,8,6,VAL-ALE,10-2,0,0,2025-08-18 06:00:00
2025-08-18,0,8,9,VAL-ALE,10-2,0,0,2025-08-18 09:00:00
2025-08-18,0,8,12,VAL-ALE,10-2,0,0,2025-08-18 12:00:00
2025-08-18,0,8,15,VAL-ALE,10-2,0,0,2025-08-18 15:00:00
2025-08-18,0,8,18,VAL-ALE,10-2,0,0,2025-08-18 18:00:00
2025-08-18,0,8,21,VAL-ALE,10-2,0,0,2025-08-18 21:00:00
2025-08-19,1,8,0,VAL-ALE,10-2,0,0,2025-08-19 00:00:00
2025-08-19,1,8,3,VAL-ALE,10-2,0,0,2025-08-19 03:00:00
2025-08-19,1,8,6,VAL-ALE,10-2,0,0,2025-08-19 06:00:00
2025-08-19,1,8,9,VAL-ALE,10-2,0,0,2025-08-19 09:00:00
2025-08-19,1,8,12,VAL-ALE,10-2,0,0,2025-08-19 12:00:00
2025-08-19,1,8,15,VAL-ALE,10-2,0,0,2025-08-19 15:00:00
2025-08-19,1,8,18,VAL-ALE,10-2,0,0,2025-08-19 18:00:00
2025-08-19,1,8,21,VAL-ALE,10-2,0,0,2025-08-19 21:00:00
2025-08-20,2,8,0,VAL-ALE,10-2,0,0,2025-08-20 00:00:00
2025-08-20,2,8,3,VAL-ALE,10-2,0,0,2025-08-20 03:00:00
2025-08-20,2,8,6,VAL-ALE,10-2,0,0,2025-08-20 06:00:00
2025-08-20,2,8,9,VAL-ALE,10-2,0,0,2025-08-20 09:00:00
2025-08-20,2,8,12,VAL-ALE,10-2,0,0,2025-08-20 12:00:00
2025-08-20,2,8,15,VAL-ALE,10-2,0,0,2025-08-20 15:00:00
2025-08-20,2,8,18,VAL-ALE,10-2,0,0,2025-08-20 18:00:00
2025-08-20,2,8,21,VAL-ALE,10-2,0,0,2025-08-20 21:00:00
2025-08-21,3,8,0,VAL-ALE,10-2,0,0,2025-08-21 00:00:00
2025-08-21,3,8,3,VAL-ALE,10-2,0,0,2025-08-21 03:00:00
2025-08-21,3,8,6,VAL-ALE,10-2,0,0,2025-08-21 06:00:00
2025-08-21,3,8,9,VAL-ALE,10-2,0,0,2025-08-21 09:00:00
2025-08-21,3,8,12,VAL-ALE,10-2,0,0,2025-08-21 12:00:00
2025-08-21,3,8,15,VAL-ALE,10-2,0,0,2025-08-21 15:00:00
2025-08-21,3,8,18,VAL-ALE,10-2,0,0,2025-08-21 18:00:00
2025-08-21,3,8,21,VAL-ALE,10-2,0,0,2025-08-21 21:00:00
2025-08-22,4,8,0,VAL-ALE,10-2,0,0,2025-08-22 00:00:00
2025-08-22,4,8,3,VAL-ALE,10-2,0,0,2025-08-22 03:00:00
2025-08-22,4,8,6,VAL-ALE,10-2,0,0,2025-08-22 06:00:00
2025-08-22,4,8,9,VAL-ALE,10-2,0,0,2025-08-22 09:00:00
2025-08-22,4,8,12,VAL-ALE,10-2,0,0,2025-08-22 12:00:00
2025-08-22,4,8,15,VAL-ALE,10-2,0,0,2025-08-22 15:00:00
2025-08-22,4,8,18,VAL-ALE,10-2,0,0,2025-08-22 18:00:00
2025-08-22,4,8,21,VAL-ALE,10-2,0,0,2025-08-22 21:00:00
2025-08-23,5,8,0,VAL-ALE,10-2,0,0,2025-08-23 00:00:00
2025-08-23,5,8,3,VAL-ALE,10-2,0,0,2025-08-23 03:00:00
2025-08-23,5,8,6,VAL-ALE,10-2,0,0,2025-08-23 06:00:00
2025-08-23,5,8,9,VAL-ALE,10-2,0,0,2025-08-23 09:00:00
2025-08-23,5,8,12,VAL-ALE,10-2,0,0,2025-08-23 12:00:00
2025-08-23,5,8,15,VAL-ALE,10-2,0,0,2025-08-23 15:00:00
2025-08-23,5,8,18,VAL-ALE,10-2,0,0,2025-08-23 18:00:00
2025-08-23,5,8,21,VAL-ALE,10-2,0,0,2025-08-23 21:00:00
2025-08-24,6,8,0,VAL-ALE,10-2,0,0,2025-08-24 00:00:00
2025-08-24,6,8,3,VAL-ALE,10-2,0,0,2025-08-24 03:00:00
2025-08-24,6,8,6,VAL-ALE,10-2,0,0,2025-08-24 06:00:00
2025-08-24,6,8,9,VAL-ALE,10-2,0,0,2025-08-24 09:00:00
2025-08-24,6,8,12,VAL-ALE,10-2,0,0,2025-08-24 12:00:00
2025-08-24,6,8,15,VAL-ALE,10-2,0,0,2025-08-24 15:00:00
2025-08-24,6,8,18,VAL-ALE,10-2,0,0,2025-08-24 18:00:00
2025-08-24,6,8,21,VAL-ALE,10-2,0,0,2025-08-24 21:00:00
2025-08-25,0,8,0,VAL-ALE,10-2,0,0,2025-08-25 00:00:00
2025-08-25,0,8,3,VAL-ALE,10-2,0,0,2025-08-25 03:00:00
2025-08-25,0,8,6,VAL-ALE,10-2,0,0,2025-08-25 06:00:00
2025-08-25,0,8,9,VAL-ALE,10-2,0,0,2025-08-25 09:00:00
2025-08-25,0,8,12,VAL-ALE,10-2,0,0,2025-08-25 12:00:00
2025-08-25,0,8,15,VAL-ALE,10-2,0,0,2025-08-25 15:00:00
2025-08-25,0,8,18,VAL-ALE,10-2,0,0,2025-08-25 18:00:00
2025-08-25,0,8,21,VAL-ALE,10-2,0,0,2025-08-25 21:00:00
2025-08-26,1,8,0,VAL-ALE,10-2,0,0,2025-08-26 00:00:00
2025-08-26,1,8,3,VAL-ALE,10-2,0,0,2025-08-26 03:00:00
2025-08-26,1,8,6,VAL-ALE,10-2,0,0,2025-08-26 06:00:00
2025-08-26,1,8,9,VAL-ALE,10-2,0,0,2025-08-26 09:00:00
2025-08-26,1,8,12,VAL-ALE,10-2,0,0,2025-08-26 12:00:00
2025-08-26,1,8,15,VAL-ALE,10-2,0,0,2025-08-26 15:00:00
2025-08-26,1,8,18,VAL-ALE,10-2,0,0,2025-08-26 18:00:00
2025-08-26,1,8,21,VAL-ALE,10-2,0,0,2025-08-26 21:00:00
2025-08-27,2,8,0,VAL-ALE,10-2,0,0,2025-08-27 00:00:00
2025-08-27,2,8,3,VAL-ALE,10-2,0,0,2025-08-27 03:00:00
2025-08-27,2,8,6,VAL-ALE,10-2,0,0,2025-08-27 06:00:00
2025-08-27,2,8,9,VAL-ALE,10-2,0,0,2025-08-27 09:00:00
2025-08-27,2,8,12,VAL-ALE,10-2,0,0,2025-08-27 12:00:00
2025-08-27,2,8,15,VAL-ALE,10-2,0,0,2025-08-27 15:00:00
2025-08-27,2,8,18,VAL-ALE,10-2,0,0,2025-08-27 18:00:00
2025-08-27,2,8,21,VAL-ALE,10-2,0,0,2025-08-27 21:00:00
2025-08-28,3,8,0,VAL-ALE,10-2,0,0,2025-08-28 00:00:00
2025-08-28,3,8,3,VAL-ALE,10-2,0,0,2025-08-28 03:00:00
2025-08-28,3,8,6,VAL-ALE,10-2,0,0,2025-08-28 06:00:00
2025-08-28,3,8,9,VAL-ALE,10-2,0,0,2025-08-28 09:00:00
2025-08-28,3,8,12,VAL-ALE,10-2,0,0,2025-08-28 12:00:00
2025-08-28,3,8,15,VAL-ALE,10-2,0,0,2025-08-28 15:00:00
2025-08-28,3,8,18,VAL-ALE,10-2,0,0,2025-08-28 18:00:00
2025-08-28,3,8,21,VAL-ALE,10-2,0,0,2025-08-28 21:00:00
2025-08-29,4,8,0,VAL-ALE,10-2,0,0,2025-08-29 00:00:00
2025-08-29,4,8,3,VAL-ALE,10-2,0,0,2025-08-29 03:00:00
2025-08-29,4,8,6,VAL-ALE,10-2,0,0,2025-08-29 06:00:00
2025-08-29,4,8,9,VAL-ALE,10-2,0,0,2025-08-29 09:00:00
2025-08-29,4,8,12,VAL-ALE,10-2,0,0,2025-08-29 12:00:00
2025-08-29,4,8,15,VAL-ALE,10-2,0,0,2025-08-29 15:00:00
2025-08-29,4,8,18,VAL-ALE,10-2,0,0,2025-08-29 18:00:00
2025-08-29,4,8,21,VAL-ALE,10-2,0,0,2025-08-29 21:00:00
2025-08-30,5,8,0,VAL-ALE,10-2,0,0,2025-08-30 00:00:00
2025-08-30,5,8,3,VAL-ALE,10-2,0,0,2025-08-30 03:00:00
2025-08-30,5,8,6,VAL-ALE,10-2,0,0,2025-08-30 06:00:00
2025-08-30,5,8,9,VAL-ALE,10-2,0,0,2025-08-30 09:00:00
2025-08-30,5,8,12,VAL-ALE,10-2,0,0,2025-08-30 12:00:00
2025-08-30,5,8,15,VAL-ALE,10-2,0,0,2025-08-30 15:00:00
2025-08-30,5,8,18,VAL-ALE,10-2,0,0,2025-08-30 18:00:00
2025-08-30,5,8,21,VAL-ALE,10-2,0,0,2025-08-30 21:00:00
2025-08-31,6,8,0,VAL-ALE,10-2,0,0,2025-08-31 00:00:00
2025-08-31,6,8,3,VAL-ALE,10-2,0,0,2025-08-31 03:00:00
2025-08-31,6,8,6,VAL-ALE,10-2,0,0,2025-08-31 06:00:00
2025-08-31,6,8,9,VAL-ALE,10-2,0,0,2025-08-31 09:00:00
2025-08-31,6,8,12,VAL-ALE,10-2,0,0,2025-08-31 12:00:00
2025-08-31,6,8,15,VAL-ALE,10-2,0,0,2025-08-31 15:00:00
2025-08-31,6,8,18,VAL-ALE,10-2,0,0,2025-08-31 18:00:00
2025-08-31,6,8,21,VAL-ALE,10-2,0,0,2025-08-31 21:00:00
2025-09-01,0,9,0,VAL-ALE,10-2,0,0,2025-09-01 00:00:00
2025-09-01,0,9,3,VAL-ALE,10-2,0,0,2025-09-01 03:00:00
2025-09-01,0,9,6,VAL-ALE,10-2,0,0,2025-09-01 06:00:00
2025-09-01,0,9,9,VAL-ALE,10-2,0,0,2025-09-01 09:00:00
2025-09-01,0,9,12,VAL-ALE,10-2,0,0,2025-09-01 12:00:00
2025-09-01,0,9,15,VAL-ALE,10-2,0,0,2025-09-01 15:00:00
2025-09-01,0,9,18,VAL-ALE,10-2,0,0,2025-09-01 18:00:00
2025-09-01,0,9,21,VAL-ALE,10-2,0,0,2025-09-01 21:00:00
2025-09-02,1,9,0,VAL-ALE,10-2,0,0,2025-09-02 00:00:00
2025-09-02,1,9,3,VAL-ALE,10-2,0,0,2025-09-02 03:00:00
2025-09-02,1,9,6,VAL-ALE,10-2,0,0,2025-09-02 06:00:00
2025-09-02,1,9,9,VAL-ALE,10-2,0,0,2025-09-02 09:00:00
2025-09-02,1,9,12,VAL-ALE,10-2,0,0,2025-09-02 12:00:00
2025-09-02,1,9,15,VAL-ALE,10-2,0,0,2025-09-02 15:00:00
2025-09-02,1,9,18,VAL-ALE,10-2,0,0,2025-09-02 18:00:00
2025-09-02,1,9,21,VAL-ALE,10-2,0,0,2025-09-02 21:00:00
2025-09-03,2,9,0,VAL-ALE,10-2,0,0,2025-09-03 00:00:00
2025-09-03,2,9,3,VAL-ALE,10-2,0,0,2025-09-03 03:00:00
2025-09-03,2,9,6,VAL-ALE,10-2,0,0,2025-09-03 06:00:00
2025-09-03,2,9,9,VAL-ALE,10-2,0,0,2025-09-03 09:00:00
2025-09-03,2,9,12,VAL-ALE,10-2,0,0,2025-09-03 12:00:00
2025-09-03,2,9,15,VAL-ALE,10-2,0,0,2025-09-03 15:00:00
2025-09-03,2,9,18,VAL-ALE,10-2,0,0,2025-09-03 18:00:00
2025-09-03,2,9,21,VAL-ALE,10-2,0,0,2025-09-03 21:00:00
2025-09-04,3,9,0,VAL-ALE,10-2,0,0,2025-09-04 00:00:00
2025-09-04,3,9,3,VAL-ALE,10-2,0,0,2025-09-04 03:00:00
2025-09-04,3,9,6,VAL-ALE,10-2,0,0,2025-09-04 06:00:00
2025-09-04,3,9,9,VAL-ALE,10-2,0,0,2025-09-04 09:00:00
2025-09-04,3,9,12,VAL-ALE,10-2,0,0,2025-09-04 12:00:00
2025-09-04,3,9,15,VAL-ALE,10-2,0,0,2025-09-04 15:00:00
2025-09-04,3,9,18,VAL-ALE,10-2,0,0,2025-09-04 18:00:00
2025-09-04,3,9,21,VAL-ALE,10-2,0,0,2025-09-04 21:00:00
2025-09-05,4,9,0,VAL-ALE,10-2,0,0,2025-09-05 00:00:00
2025-09-05,4,9,3,VAL-ALE,10-2,0,0,2025-09-05 03:00:00
2025-09-05,4,9,6,VAL-ALE,10-2,0,0,2025-09-05 06:00:00
2025-09-05,4,9,9,VAL-ALE,10-2,0,0,2025-09-05 09:00:00
2025-09-05,4,9,12,VAL-ALE,10-2,0,0,2025-09-05 12:00:00
2025-09-05,4,9,15,VAL-ALE,10-2,0,0,2025-09-05 15:00:00
2025-09-05,4,9,18,VAL-ALE,10-2,0,0,2025-09-05 18:00:00
2025-09-05,4,9,21,VAL-ALE,10-2,0,0,2025-09-05 21:00:00
2025-09-06,5,9,0,VAL-ALE,10-2,0,0,2025-09-06 00:00:00
2025-09-06,5,9,3,VAL-ALE,10-2,0,0,2025-09-06 03:00:00
2025-09-06,5,9,6,VAL-ALE,10-2,0,0,2025-09-06 06:00:00
2025-09-06,5,9,9,VAL-ALE,10-2,0,0,2025-09-06 09:00:00
2025-09-06,5,9,12,VAL-ALE,10-2,0,0,2025-09-06 12:00:00
2025-09-06,5,9,15,VAL-ALE,10-2,0,0,2025-09-06 15:00:00
2025-09-06,5,9,18,VAL-ALE,10-2,0,0,2025-09-06 18:00:00
2025-09-06,5,9,21,VAL-ALE,10-2,0,0,2025-09-06 21:00:00
2025-09-07,6,9,0,VAL-ALE,10-2,0,0,2025-09-07 00:00:00
2025-09-07,6,9,3,VAL-ALE,10-2,0,0,2025-09-07 03:00:00
2025-09-07,6,9,6,VAL-ALE,10-2,0,0,2025-09-07 06:00:00
2025-09-07,6,9,9,VAL-ALE,10-2,0,0,2025-09-07 09:00:00
2025-09-07,6,9,12,VAL-ALE,10-2,0,0,2025-09-07 12:00:00
2025-09-07,6,9,15,VAL-ALE,10-2,0,0,2025-09-07 15:00:00
2025-09-07,6,9,18,VAL-ALE,10-2,0,0,2025-09-07 18:00:00
2025-09-07,6,9,21,VAL-ALE,10-2,0,0,2025-09-07 21:00:00
2025-09-08,0,9,0,VAL-ALE,10-2,0,0,2025-09-08 00:00:00
2025-09-08,0,9,3,VAL-ALE,10-2,0,0,2025-09-08 03:00:00
2025-09-08,0,9,6,VAL-ALE,10-2,0,0,2025-09-08 06:00:00
2025-09-08,0,9,9,VAL-ALE,10-2,0,0,2025-09-08 09:00:00
2025-09-08,0,9,12,VAL-ALE,10-2,0,0,2025-09-08 12:00:00
2025-09-08,0,9,15,VAL-ALE,10-2,0,0,2025-09-08 15:00:00
2025-09-08,0,9,18,VAL-ALE,10-2,0,0,2025-09-08 18:00:00
2025-09-08,0,9,21,VAL-ALE,10-2,0,0,2025-09-08 21:00:00
2025-05-12,0,5,0,VAL-ALE,10-3,0,0,2025-05-12 00:00:00
2025-05-12,0,5,3,VAL-ALE,10-3,0,0,2025-05-12 03:00:00
2025-05-12,0,5,6,VAL-ALE,10-3,0,0,2025-05-12 06:00:00
2025-05-12,0,5,9,VAL-ALE,10-3,0,0,2025-05-12 09:00:00
2025-05-12,0,5,12,VAL-ALE,10-3,0,0,2025-05-12 12:00:00
2025-05-12,0,5,15,VAL-ALE,10-3,0,0,2025-05-12 15:00:00
2025-05-12,0,5,18,VAL-ALE,10-3,0,0,2025-05-12 18:00:00
2025-05-12,0,5,21,VAL-ALE,10-3,0,0,2025-05-12 21:00:00
2025-05-13,1,5,0,VAL-ALE,10-3,0,0,2025-05-13 00:00:00
2025-05-13,1,5,3,VAL-ALE,10-3,0,0,2025-05-13 03:00:00
2025-05-13,1,5,6,VAL-ALE,10-3,0,0,2025-05-13 06:00:00
2025-05-13,1,5,9,VAL-ALE,10-3,0,0,2025-05-13 09:00:00
2025-05-13,1,5,12,VAL-ALE,10-3,0,0,2025-05-13 12:00:00
2025-05-13,1,5,15,VAL-ALE,10-3,0,0,2025-05-13 15:00:00
2025-05-13,1,5,18,VAL-ALE,10-3,0,0,2025-05-13 18:00:00
2025-05-13,1,5,21,VAL-ALE,10-3,0,0,2025-05-13 21:00:00
2025-05-14,2,5,0,VAL-ALE,10-3,0,0,2025-05-14 00:00:00
2025-05-14,2,5,3,VAL-ALE,10-3,0,0,2025-05-14 03:00:00
2025-05-14,2,5,6,VAL-ALE,10-3,0,0,2025-05-14 06:00:00
2025-05-14,2,5,9,VAL-ALE,10-3,0,0,2025-05-14 09:00:00
2025-05-14,2,5,12,VAL-ALE,10-3,0,0,2025-05-14 12:00:00
2025-05-14,2,5,15,VAL-ALE,10-3,1,1,2025-05-14 15:00:00
2025-05-14,2,5,18,VAL-ALE,10-3,0,0,2025-05-14 18:00:00
2025-05-14,2,5,21,VAL-ALE,10-3,0,0,2025-05-14 21:00:00
2025-05-15,3,5,0,VAL-ALE,10-3,0,0,2025-05-15 00:00:00
2025-05-15,3,5,3,VAL-ALE,10-3,0,0,2025-05-15 03:00:00
2025-05-15,3,5,6,VAL-ALE,10-3,0,0,2025-05-15 06:00:00
2025-05-15,3,5,9,VAL-ALE,10-3,0,0,2025-05-15 09:00:00
2025-05-15,3,5,12,VAL-ALE,10-3,0,0,2025-05-15 12:00:00
2025-05-15,3,5,15,VAL-ALE,10-3,0,0,2025-05-15 15:00:00
2025-05-15,3,5,18,VAL-ALE,10-3,0,0,2025-05-15 18:00:00
2025-05-15,3,5,21,VAL-ALE,10-3,0,0,2025-05-15 21:00:00
2025-05-16,4,5,0,VAL-ALE,10-3,0,0,2025-05-16 00:00:00
2025-05-16,4,5,3,VAL-ALE,10-3,0,0,2025-05-16 03:00:00
2025-05-16,4,5,6,VAL-ALE,10-3,0,0,2025-05-16 06:00:00
