fecha,dia_semana,mes,bloque_hora,zona_id,tipo_emergencia,cantidad_emergencias,recursos_utilizados,timestamp
2026-02-26,3,2,21,CON-CEN,10-0,0,0,2026-02-26 21:00:00
2026-02-27,4,2,0,CON-CEN,10-0,0,0,2026-02-27 00:00:00
2026-02-27,4,2,3,CON-CEN,10-0,0,0,2026-02-27 03:00:00
2026-02-27,4,2,6,CON-CEN,10-0,0,0,2026-02-27 06:00:00
2026-02-27,4,2,9,CON-CEN,10-0,0,0,2026-02-27 09:00:00
2026-02-27,4,2,12,CON-CEN,10-0,0,0,2026-02-27 12:00:00
2026-02-27,4,2,15,CON-CEN,10-0,0,0,2026-02-27 15:00:00
2026-02-27,4,2,18,CON-CEN,10-0,0,0,2026-02-27 18:00:00
2026-02-27,4,2,21,CON-CEN,10-0,0,0,2026-02-27 21:00:00
2026-02-28,5,2,0,CON-CEN,10-0,0,0,2026-02-28 00:00:00
2026-02-28,5,2,3,CON-CEN,10-0,0,0,2026-02-28 03:00:00
2026-02-28,5,2,6,CON-CEN,10-0,0,0,2026-02-28 06:00:00
2026-02-28,5,2,9,CON-CEN,10-0,0,0,2026-02-28 09:00:00
2026-02-28,5,2,12,CON-CEN,10-0,0,0,2026-02-28 12:00:00
2026-02-28,5,2,15,CON-CEN,10-0,0,0,2026-02-28 15:00:00
2026-02-28,5,2,18,CON-CEN,10-0,0,0,2026-02-28 18:00:00
2026-02-28,5,2,21,CON-CEN,10-0,1,6,2026-02-28 21:00:00
2026-03-01,6,3,0,CON-CEN,10-0,0,0,2026-03-01 00:00:00
2026-03-01,6,3,3,CON-CEN,10-0,0,0,2026-03-01 03:00:00
2026-03-01,6,3,6,CON-CEN,10-0,1,3,2026-03-01 06:00:00
2026-03-01,6,3,9,CON-CEN,10-0,0,0,2026-03-01 09:00:00
2026-03-01,6,3,12,CON-CEN,10-0,0,0,2026-03-01 12:00:00
2026-03-01,6,3,15,CON-CEN,10-0,0,0,2026-03-01 15:00:00
2026-03-01,6,3,18,CON-CEN,10-0,0,0,2026-03-01 18:00:00
2026-03-01,6,3,21,CON-CEN,10-0,0,0,2026-03-01 21:00:00
2026-03-02,0,3,0,CON-CEN,10-0,0,0,2026-03-02 00:00:00
2026-03-02,0,3,3,CON-CEN,10-0,0,0,2026-03-02 03:00:00
2026-03-02,0,3,6,CON-CEN,10-0,0,0,2026-03-02 06:00:00
2026-03-02,0,3,9,CON-CEN,10-0,0,0,2026-03-02 09:00:00
2026-03-02,0,3,12,CON-CEN,10-0,1,6,2026-03-02 12:00:00
2026-03-02,0,3,15,CON-CEN,10-0,0,0,2026-03-02 15:00:00
2026-03-02,0,3,18,CON-CEN,10-0,0,0,2026-03-02 18:00:00
2026-03-02,0,3,21,CON-CEN,10-0,0,0,2026-03-02 21:00:00
2026-03-03,1,3,0,CON-CEN,10-0,0,0,2026-03-03 00:00:00
2026-03-03,1,3,3,CON-CEN,10-0,0,0,2026-03-03 03:00:00
2026-03-03,1,3,6,CON-CEN,10-0,0,0,2026-03-03 06:00:00
2026-03-03,1,3,9,CON-CEN,10-0,0,0,2026-03-03 09:00:00
2026-03-03,1,3,12,CON-CEN,10-0,0,0,2026-03-03 12:00:00
2026-03-03,1,3,15,CON-CEN,10-0,0,0,2026-03-03 15:00:00
2026-03-03,1,3,18,CON-CEN,10-0,0,0,2026-03-03 18:00:00
2026-03-03,1,3,21,CON-CEN,10-0,0,0,2026-03-03 21:00:00
2026-03-04,2,3,0,CON-CEN,10-0,0,0,2026-03-04 00:00:00
2026-03-04,2,3,3,CON-CEN,10-0,0,0,2026-03-04 03:00:00
2026-03-04,2,3,6,CON-CEN,10-0,0,0,2026-03-04 06:00:00
2026-03-04,2,3,9,CON-CEN,10-0,0,0,2026-03-04 09:00:00
2026-03-04,2,3,12,CON-CEN,10-0,0,0,2026-03-04 12:00:00
2026-03-04,2,3,15,CON-CEN,10-0,0,0,2026-03-04 15:00:00
2026-03-04,2,3,18,CON-CEN,10-0,0,0,2026-03-04 18:00:00
2026-03-04,2,3,21,CON-CEN,10-0,0,0,2026-03-04 21:00:00
2026-03-05,3,3,0,CON-CEN,10-0,0,0,2026-03-05 00:00:00
2026-03-05,3,3,3,CON-CEN,10-0,0,0,2026-03-05 03:00:00
2026-03-05,3,3,6,CON-CEN,10-0,0,0,2026-03-05 06:00:00
2026-03-05,3,3,9,CON-CEN,10-0,0,0,2026-03-05 09:00:00
2026-03-05,3,3,12,CON-CEN,10-0,1,1,2026-03-05 12:00:00
2026-03-05,3,3,15,CON-CEN,10-0,0,0,2026-03-05 15:00:00
2026-03-05,3,3,18,CON-CEN,10-0,0,0,2026-03-05 18:00:00
2026-03-05,3,3,21,CON-CEN,10-0,0,0,2026-03-05 21:00:00
2026-03-06,4,3,0,CON-CEN,10-0,0,0,2026-03-06 00:00:00
2026-03-06,4,3,3,CON-CEN,10-0,0,0,2026-03-06 03:00:00
2026-03-06,4,3,6,CON-CEN,10-0,0,0,2026-03-06 06:00:00
2026-03-06,4,3,9,CON-CEN,10-0,0,0,2026-03-06 09:00:00
2026-03-06,4,3,12,CON-CEN,10-0,0,0,2026-03-06 12:00:00
2026-03-06,4,3,15,CON-CEN,10-0,0,0,2026-03-06 15:00:00
2026-03-06,4,3,18,CON-CEN,10-0,0,0,2026-03-06 18:00:00
2026-03-06,4,3,21,CON-CEN,10-0,0,0,2026-03-06 21:00:00
2026-03-07,5,3,0,CON-CEN,10-0,0,0,2026-03-07 00:00:00
2026-03-07,5,3,3,CON-CEN,10-0,0,0,2026-03-07 03:00:00
2026-03-07,5,3,6,CON-CEN,10-0,0,0,2026-03-07 06:00:00
2026-03-07,5,3,9,CON-CEN,10-0,0,0,2026-03-07 09:00:00
2026-03-07,5,3,12,CON-CEN,10-0,1,0,2026-03-07 12:00:00
2026-03-07,5,3,15,CON-CEN,10-0,0,0,2026-03-07 15:00:00
2026-03-07,5,3,18,CON-CEN,10-0,0,0,2026-03-07 18:00:00
2026-03-07,5,3,21,CON-CEN,10-0,0,0,2026-03-07 21:00:00
2026-03-08,6,3,0,CON-CEN,10-0,0,0,2026-03-08 00:00:00
2026-03-08,6,3,3,CON-CEN,10-0,0,0,2026-03-08 03:00:00
2026-03-08,6,3,6,CON-CEN,10-0,0,0,2026-03-08 06:00:00
2026-03-08,6,3,9,CON-CEN,10-0,0,0,2026-03-08 09:00:00
2026-03-08,6,3,12,CON-CEN,10-0,0,0,2026-03-08 12:00:00
2026-03-08,6,3,15,CON-CEN,10-0,0,0,2026-03-08 15:00:00
2026-03-08,6,3,18,CON-CEN,10-0,0,0,2026-03-08 18:00:00
2026-03-08,6,3,21,CON-CEN,10-0,0,0,2026-03-08 21:00:00
2026-03-09,0,3,0,CON-CEN,10-0,0,0,2026-03-09 00:00:00
2026-03-09,0,3,3,CON-CEN,10-0,0,0,2026-03-09 03:00:00
2026-03-09,0,3,6,CON-CEN,10-0,0,0,2026-03-09 06:00:00
2026-03-09,0,3,9,CON-CEN,10-0,0,0,2026-03-09 09:00:00
2026-03-09,0,3,12,CON-CEN,10-0,0,0,2026-03-09 12:00:00
2026-03-09,0,3,15,CON-CEN,10-0,0,0,2026-03-09 15:00:00
2026-03-09,0,3,18,CON-CEN,10-0,0,0,2026-03-09 18:00:00
2026-03-09,0,3,21,CON-CEN,10-0,0,0,2026-03-09 21:00:00
2026-03-10,1,3,0,CON-CEN,10-0,0,0,2026-03-10 00:00:00
2026-03-10,1,3,3,CON-CEN,10-0,0,0,2026-03-10 03:00:00
2026-03-10,1,3,6,CON-CEN,10-0,0,0,2026-03-10 06:00:00
2026-03-10,1,3,9,CON-CEN,10-0,0,0,2026-03-10 09:00:00
2026-03-10,1,3,12,CON-CEN,10-0,0,0,2026-03-10 12:00:00
2026-03-10,1,3,15,CON-CEN,10-0,0,0,2026-03-10 15:00:00
2026-03-10,1,3,18,CON-CEN,10-0,0,0,2026-03-10 18:00:00
2026-03-10,1,3,21,CON-CEN,10-0,0,0,2026-03-10 21:00:00
2026-03-11,2,3,0,CON-CEN,10-0,0,0,2026-03-11 00:00:00
2026-03-11,2,3,3,CON-CEN,10-0,0,0,2026-03-11 03:00:00
2026-03-11,2,3,6,CON-CEN,10-0,0,0,2026-03-11 06:00:00
2026-03-11,2,3,9,CON-CEN,10-0,0,0,2026-03-11 09:00:00
2026-03-11,2,3,12,CON-CEN,10-0,1,2,2026-03-11 12:00:00
2026-03-11,2,3,15,CON-CEN,10-0,0,0,2026-03-11 15:00:00
2026-03-11,2,3,18,CON-CEN,10-0,1,3,2026-03-11 18:00:00
2026-03-11,2,3,21,CON-CEN,10-0,0,0,2026-03-11 21:00:00
2026-03-12,3,3,0,CON-CEN,10-0,0,0,2026-03-12 00:00:00
2026-03-12,3,3,3,CON-CEN,10-0,0,0,2026-03-12 03:00:00
2026-03-12,3,3,6,CON-CEN,10-0,0,0,2026-03-12 06:00:00
2026-03-12,3,3,9,CON-CEN,10-0,0,0,2026-03-12 09:00:00
2026-03-12,3,3,12,CON-CEN,10-0,0,0,2026-03-12 12:00:00
2026-03-12,3,3,15,CON-CEN,10-0,0,0,2026-03-12 15:00:00
2026-03-12,3,3,18,CON-CEN,10-0,0,0,2026-03-12 18:00:00
2026-03-12,3,3,21,CON-CEN,10-0,0,0,2026-03-12 21:00:00
2026-03-13,4,3,0,CON-CEN,10-0,0,0,2026-03-13 00:00:00
2026-03-13,4,3,3,CON-CEN,10-0,0,0,2026-03-13 03:00:00
2026-03-13,4,3,6,CON-CEN,10-0,0,0,2026-03-13 06:00:00
2026-03-13,4,3,9,CON-CEN,10-0,0,0,2026-03-13 09:00:00
2026-03-13,4,3,12,CON-CEN,10-0,0,0,2026-03-13 12:00:00
2026-03-13,4,3,15,CON-CEN,10-0,0,0,2026-03-13 15:00:00
2026-03-13,4,3,18,CON-CEN,10-0,0,0,2026-03-13 18:00:00
2026-03-13,4,3,21,CON-CEN,10-0,0,0,2026-03-13 21:00:00
2026-03-14,5,3,0,CON-CEN,10-0,0,0,2026-03-14 00:00:00
2026-03-14,5,3,3,CON-CEN,10-0,0,0,2026-03-14 03:00:00
2026-03-14,5,3,6,CON-CEN,10-0,0,0,2026-03-14 06:00:00
2026-03-14,5,3,9,CON-CEN,10-0,1,3,2026-03-14 09:00:00
2026-03-14,5,3,12,CON-CEN,10-0,0,0,2026-03-14 12:00:00
2026-03-14,5,3,15,CON-CEN,10-0,0,0,2026-03-14 15:00:00
2026-03-14,5,3,18,CON-CEN,10-0,0,0,2026-03-14 18:00:00
2026-03-14,5,3,21,CON-CEN,10-0,0,0,2026-03-14 21:00:00
2026-03-15,6,3,0,CON-CEN,10-0,0,0,2026-03-15 00:00:00
2026-03-15,6,3,3,CON-CEN,10-0,0,0,2026-03-15 03:00:00
2026-03-15,6,3,6,CON-CEN,10-0,0,0,2026-03-15 06:00:00
2026-03-15,6,3,9,CON-CEN,10-0,0,0,2026-03-15 09:00:00
2026-03-15,6,3,12,CON-CEN,10-0,0,0,2026-03-15 12:00:00
2026-03-15,6,3,15,CON-CEN,10-0,0,0,2026-03-15 15:00:00
2026-03-15,6,3,18,CON-CEN,10-0,0,0,2026-03-15 18:00:00
2026-03-15,6,3,21,CON-CEN,10-0,0,0,2026-03-15 21:00:00
2026-03-16,0,3,0,CON-CEN,10-0,0,0,2026-03-16 00:00:00
2026-03-16,0,3,3,CON-CEN,10-0,0,0,2026-03-16 03:00:00
2026-03-16,0,3,6,CON-CEN,10-0,0,0,2026-03-16 06:00:00
2026-03-16,0,3,9,CON-CEN,10-0,0,0,2026-03-16 09:00:00
2026-03-16,0,3,12,CON-CEN,10-0,0,0,2026-03-16 12:00:00
2026-03-16,0,3,15,CON-CEN,10-0,0,0,2026-03-16 15:00:00
2026-03-16,0,3,18,CON-CEN,10-0,0,0,2026-03-16 18:00:00
2026-03-16,0,3,21,CON-CEN,10-0,0,0,2026-03-16 21:00:00
2026-03-17,1,3,0,CON-CEN,10-0,0,0,2026-03-17 00:00:00
2026-03-17,1,3,3,CON-CEN,10-0,0,0,2026-03-17 03:00:00
2026-03-17,1,3,6,CON-CEN,10-0,0,0,2026-03-17 06:00:00
2026-03-17,1,3,9,CON-CEN,10-0,0,0,2026-03-17 09:00:00
2026-03-17,1,3,12,CON-CEN,10-0,0,0,2026-03-17 12:00:00
2026-03-17,1,3,15,CON-CEN,10-0,1,3,2026-03-17 15:00:00
2026-03-17,1,3,18,CON-CEN,10-0,0,0,2026-03-17 18:00:00
2026-03-17,1,3,21,CON-CEN,10-0,0,0,2026-03-17 21:00:00
2026-03-18,2,3,0,CON-CEN,10-0,0,0,2026-03-18 00:00:00
2026-03-18,2,3,3,CON-CEN,10-0,0,0,2026-03-18 03:00:00
2026-03-18,2,3,6,CON-CEN,10-0,0,0,2026-03-18 06:00:00
2026-03-18,2,3,9,CON-CEN,10-0,0,0,2026-03-18 09:00:00
2026-03-18,2,3,12,CON-CEN,10-0,0,0,2026-03-18 12:00:00
2026-03-18,2,3,15,CON-CEN,10-0,0,0,2026-03-18 15:00:00
2026-03-18,2,3,18,CON-CEN,10-0,0,0,2026-03-18 18:00:00
2026-03-18,2,3,21,CON-CEN,10-0,0,0,2026-03-18 21:00:00
2026-03-19,3,3,0,CON-CEN,10-0,0,0,2026-03-19 00:00:00
2026-03-19,3,3,3,CON-CEN,10-0,0,0,2026-03-19 03:00:00
2026-03-19,3,3,6,CON-CEN,10-0,0,0,2026-03-19 06:00:00
2026-03-19,3,3,9,CON-CEN,10-0,0,0,2026-03-19 09:00:00
2026-03-19,3,3,12,CON-CEN,10-0,1,0,2026-03-19 12:00:00
2026-03-19,3,3,15,CON-CEN,10-0,0,0,2026-03-19 15:00:00
2026-03-19,3,3,18,CON-CEN,10-0,0,0,2026-03-19 18:00:00
2026-03-19,3,3,21,CON-CEN,10-0,0,0,2026-03-19 21:00:00
2026-03-20,4,3,0,CON-CEN,10-0,0,0,2026-03-20 00:00:00
2026-03-20,4,3,3,CON-CEN,10-0,0,0,2026-03-20 03:00:00
2026-03-20,4,3,6,CON-CEN,10-0,0,0,2026-03-20 06:00:00
2026-03-20,4,3,9,CON-CEN,10-0,0,0,2026-03-20 09:00:00
2026-03-20,4,3,12,CON-CEN,10-0,0,0,2026-03-20 12:00:00
2026-03-20,4,3,15,CON-CEN,10-0,0,0,2026-03-20 15:00:00
2026-03-20,4,3,18,CON-CEN,10-0,0,0,2026-03-20 18:00:00
2026-03-20,4,3,21,CON-CEN,10-0,0,0,2026-03-20 21:00:00
2026-03-21,5,3,0,CON-CEN,10-0,1,1,2026-03-21 00:00:00
2026-03-21,5,3,3,CON-CEN,10-0,0,0,2026-03-21 03:00:00
2026-03-21,5,3,6,CON-CEN,10-0,0,0,2026-03-21 06:00:00
2026-03-21,5,3,9,CON-CEN,10-0,0,0,2026-03-21 09:00:00
2026-03-21,5,3,12,CON-CEN,10-0,0,0,2026-03-21 12:00:00
2026-03-21,5,3,15,CON-CEN,10-0,0,0,2026-03-21 15:00:00
2026-03-21,5,3,18,CON-CEN,10-0,1,6,2026-03-21 18:00:00
2026-03-21,5,3,21,CON-CEN,10-0,0,0,2026-03-21 21:00:00
2026-03-22,6,3,0,CON-CEN,10-0,0,0,2026-03-22 00:00:00
2026-03-22,6,3,3,CON-CEN,10-0,0,0,2026-03-22 03:00:00
2026-03-22,6,3,6,CON-CEN,10-0,0,0,2026-03-22 06:00:00
2026-03-22,6,3,9,CON-CEN,10-0,0,0,2026-03-22 09:00:00
2026-03-22,6,3,12,CON-CEN,10-0,0,0,2026-03-22 12:00:00
2026-03-22,6,3,15,CON-CEN,10-0,0,0,2026-03-22 15:00:00
2026-03-22,6,3,18,CON-CEN,10-0,1,2,2026-03-22 18:00:00
2026-03-22,6,3,21,CON-CEN,10-0,0,0,2026-03-22 21:00:00
2026-03-23,0,3,0,CON-CEN,10-0,0,0,2026-03-23 00:00:00
2026-03-23,0,3,3,CON-CEN,10-0,0,0,2026-03-23 03:00:00
2026-03-23,0,3,6,CON-CEN,10-0,0,0,2026-03-23 06:00:00
2026-03-23,0,3,9,CON-CEN,10-0,0,0,2026-03-23 09:00:00
2026-03-23,0,3,12,CON-CEN,10-0,0,0,2026-03-23 12:00:00
2026-03-23,0,3,15,CON-CEN,10-0,0,0,2026-03-23 15:00:00
2026-03-23,0,3,18,CON-CEN,10-0,0,0,2026-03-23 18:00:00
2026-03-23,0,3,21,CON-CEN,10-0,0,0,2026-03-23 21:00:00
2026-03-24,1,3,0,CON-CEN,10-0,0,0,2026-03-24 00:00:00
2026-03-24,1,3,3,CON-CEN,10-0,0,0,2026-03-24 03:00:00
2026-03-24,1,3,6,CON-CEN,10-0,0,0,2026-03-24 06:00:00
2026-03-24,1,3,9,CON-CEN,10-0,0,0,2026-03-24 09:00:00
2026-03-24,1,3,12,CON-CEN,10-0,0,0,2026-03-24 12:00:00
2026-03-24,1,3,15,CON-CEN,10-0,0,0,2026-03-24 15:00:00
2026-03-24,1,3,18,CON-CEN,10-0,0,0,2026-03-24 18:00:00
2026-03-24,1,3,21,CON-CEN,10-0,0,0,2026-03-24 21:00:00
2026-03-25,2,3,0,CON-CEN,10-0,0,0,2026-03-25 00:00:00
2026-03-25,2,3,3,CON-CEN,10-0,0,0,2026-03-25 03:00:00
2026-03-25,2,3,6,CON-CEN,10-0,0,0,2026-03-25 06:00:00
2026-03-25,2,3,9,CON-CEN,10-0,0,0,2026-03-25 09:00:00
2026-03-25,2,3,12,CON-CEN,10-0,0,0,2026-03-25 12:00:00
2026-03-25,2,3,15,CON-CEN,10-0,0,0,2026-03-25 15:00:00
2026-03-25,2,3,18,CON-CEN,10-0,0,0,2026-03-25 18:00:00
2026-03-25,2,3,21,CON-CEN,10-0,0,0,2026-03-25 21:00:00
2026-03-26,3,3,0,CON-CEN,10-0,0,0,2026-03-26 00:00:00
2026-03-26,3,3,3,CON-CEN,10-0,0,0,2026-03-26 03:00:00
2026-03-26,3,3,6,CON-CEN,10-0,0,0,2026-03-26 06:00:00
2026-03-26,3,3,9,CON-CEN,10-0,0,0,2026-03-26 09:00:00
2026-03-26,3,3,12,CON-CEN,10-0,0,0,2026-03-26 12:00:00
2026-03-26,3,3,15,CON-CEN,10-0,0,0,2026-03-26 15:00:00
2026-03-26,3,3,18,CON-CEN,10-0,0,0,2026-03-26 18:00:00
2026-03-26,3,3,21,CON-CEN,10-0,0,0,2026-03-26 21:00:00
2026-03-27,4,3,0,CON-CEN,10-0,0,0,2026-03-27 00:00:00
2026-03-27,4,3,3,CON-CEN,10-0,0,0,2026-03-27 03:00:00
2026-03-27,4,3,6,CON-CEN,10-0,0,0,2026-03-27 06:00:00
2026-03-27,4,3,9,CON-CEN,10-0,0,0,2026-03-27 09:00:00
2026-03-27,4,3,12,CON-CEN,10-0,0,0,2026-03-27 12:00:00
2026-03-27,4,3,15,CON-CEN,10-0,0,0,2026-03-27 15:00:00
2026-03-27,4,3,18,CON-CEN,10-0,0,0,2026-03-27 18:00:00
2026-03-27,4,3,21,CON-CEN,10-0,0,0,2026-03-27 21:00:00
2026-03-28,5,3,0,CON-CEN,10-0,0,0,2026-03-28 00:00:00
2026-03-28,5,3,3,CON-CEN,10-0,0,0,2026-03-28 03:00:00
2026-03-28,5,3,6,CON-CEN,10-0,0,0,2026-03-28 06:00:00
2026-03-28,5,3,9,CON-CEN,10-0,0,0,2026-03-28 09:00:00
2026-03-28,5,3,12,CON-CEN,10-0,1,6,2026-03-28 12:00:00
2026-03-28,5,3,15,CON-CEN,10-0,0,0,2026-03-28 15:00:00
2026-03-28,5,3,18,CON-CEN,10-0,0,0,2026-03-28 18:00:00
2026-03-28,5,3,21,CON-CEN,10-0,1,2,2026-03-28 21:00:00
2026-03-29,6,3,0,CON-CEN,10-0,0,0,2026-03-29 00:00:00
2026-03-29,6,3,3,CON-CEN,10-0,0,0,2026-03-29 03:00:00
2026-03-29,6,3,6,CON-CEN,10-0,0,0,2026-03-29 06:00:00
2026-03-29,6,3,9,CON-CEN,10-0,0,0,2026-03-29 09:00:00
2026-03-29,6,3,12,CON-CEN,10-0,0,0,2026-03-29 12:00:00
2026-03-29,6,3,15,CON-CEN,10-0,0,0,2026-03-29 15:00:00
2026-03-29,6,3,18,CON-CEN,10-0,0,0,2026-03-29 18:00:00
2026-03-29,6,3,21,CON-CEN,10-0,0,0,2026-03-29 21:00:00
2026-03-30,0,3,0,CON-CEN,10-0,0,0,2026-03-30 00:00:00
2026-03-30,0,3,3,CON-CEN,10-0,0,0,2026-03-30 03:00:00
2026-03-30,0,3,6,CON-CEN,10-0,0,0,2026-03-30 06:00:00
2026-03-30,0,3,9,CON-CEN,10-0,0,0,2026-03-30 09:00:00
2026-03-30,0,3,12,CON-CEN,10-0,0,0,2026-03-30 12:00:00
2026-03-30,0,3,15,CON-CEN,10-0,0,0,2026-03-30 15:00:00
2026-03-30,0,3,18,CON-CEN,10-0,0,0,2026-03-30 18:00:00
2026-03-30,0,3,21,CON-CEN,10-0,0,0,2026-03-30 21:00:00
2026-03-31,1,3,0,CON-CEN,10-0,0,0,2026-03-31 00:00:00
2026-03-31,1,3,3,CON-CEN,10-0,0,0,2026-03-31 03:00:00
2026-03-31,1,3,6,CON-CEN,10-0,0,0,2026-03-31 06:00:00
2026-03-31,1,3,9,CON-CEN,10-0,0,0,2026-03-31 09:00:00
2026-03-31,1,3,12,CON-CEN,10-0,0,0,2026-03-31 12:00:00
2026-03-31,1,3,15,CON-CEN,10-0,0,0,2026-03-31 15:00:00
2026-03-31,1,3,18,CON-CEN,10-0,0,0,2026-03-31 18:00:00
2026-03-31,1,3,21,CON-CEN,10-0,0,0,2026-03-31 21:00:00
2026-04-01,2,4,0,CON-CEN,10-0,0,0,2026-04-01 00:00:00
2026-04-01,2,4,3,CON-CEN,10-0,0,0,2026-04-01 03:00:00
2026-04-01,2,4,6,CON-CEN,10-0,0,0,2026-04-01 06:00:00
2026-04-01,2,4,9,CON-CEN,10-0,0,0,2026-04-01 09:00:00
2026-04-01,2,4,12,CON-CEN,10-0,1,1,2026-04-01 12:00:00
2026-04-01,2,4,15,CON-CEN,10-0,0,0,2026-04-01 15:00:00
2026-04-01,2,4,18,CON-CEN,10-0,1,3,2026-04-01 18:00:00
2026-04-01,2,4,21,CON-CEN,10-0,0,0,2026-04-01 21:00:00
2026-04-02,3,4,0,CON-CEN,10-0,0,0,2026-04-02 00:00:00
2026-04-02,3,4,3,CON-CEN,10-0,0,0,2026-04-02 03:00:00
2026-04-02,3,4,6,CON-CEN,10-0,0,0,2026-04-02 06:00:00
2026-04-02,3,4,9,CON-CEN,10-0,1,2,2026-04-02 09:00:00
2026-04-02,3,4,12,CON-CEN,10-0,0,0,2026-04-02 12:00:00
2026-04-02,3,4,15,CON-CEN,10-0,0,0,2026-04-02 15:00:00
2026-04-02,3,4,18,CON-CEN,10-0,0,0,2026-04-02 18:00:00
2026-04-02,3,4,21,CON-CEN,10-0,0,0,2026-04-02 21:00:00
2026-04-03,4,4,0,CON-CEN,10-0,0,0,2026-04-03 00:00:00
2026-04-03,4,4,3,CON-CEN,10-0,0,0,2026-04-03 03:00:00
2026-04-03,4,4,6,CON-CEN,10-0,0,0,2026-04-03 06:00:00
2026-04-03,4,4,9,CON-CEN,10-0,0,0,2026-04-03 09:00:00
2026-04-03,4,4,12,CON-CEN,10-0,0,0,2026-04-03 12:00:00
2026-04-03,4,4,15,CON-CEN,10-0,0,0,2026-04-03 15:00:00
2026-04-03,4,4,18,CON-CEN,10-0,0,0,2026-04-03 18:00:00
2026-04-03,4,4,21,CON-CEN,10-0,0,0,2026-04-03 21:00:00
2026-04-04,5,4,0,CON-CEN,10-0,0,0,2026-04-04 00:00:00
2026-04-04,5,4,3,CON-CEN,10-0,0,0,2026-04-04 03:00:00
2026-04-04,5,4,6,CON-CEN,10-0,0,0,2026-04-04 06:00:00
2026-04-04,5,4,9,CON-CEN,10-0,0,0,2026-04-04 09:00:00
2026-04-04,5,4,12,CON-CEN,10-0,0,0,2026-04-04 12:00:00
2026-04-04,5,4,15,CON-CEN,10-0,0,0,2026-04-04 15:00:00
2026-04-04,5,4,18,CON-CEN,10-0,0,0,2026-04-04 18:00:00
2026-04-04,5,4,21,CON-CEN,10-0,0,0,2026-04-04 21:00:00
2026-04-05,6,4,0,CON-CEN,10-0,0,0,2026-04-05 00:00:00
2026-04-05,6,4,3,CON-CEN,10-0,0,0,2026-04-05 03:00:00
2026-04-05,6,4,6,CON-CEN,10-0,0,0,2026-04-05 06:00:00
2026-04-05,6,4,9,CON-CEN,10-0,0,0,2026-04-05 09:00:00
2026-04-05,6,4,12,CON-CEN,10-0,0,0,2026-04-05 12:00:00
2026-04-05,6,4,15,CON-CEN,10-0,0,0,2026-04-05 15:00:00
2026-04-05,6,4,18,CON-CEN,10-0,0,0,2026-04-05 18:00:00
2026-04-05,6,4,21,CON-CEN,10-0,1,3,2026-04-05 21:00:00
2026-04-06,0,4,0,CON-CEN,10-0,0,0,2026-04-06 00:00:00
2026-04-06,0,4,3,CON-CEN,10-0,0,0,2026-04-06 03:00:00
2026-04-06,0,4,6,CON-CEN,10-0,0,0,2026-04-06 06:00:00
2026-04-06,0,4,9,CON-CEN,10-0,0,0,2026-04-06 09:00:00
2026-04-06,0,4,12,CON-CEN,10-0,0,0,2026-04-06 12:00:00
2026-04-06,0,4,15,CON-CEN,10-0,0,0,2026-04-06 15:00:00
2026-04-06,0,4,18,CON-CEN,10-0,1,4,2026-04-06 18:00:00
2026-04-06,0,4,21,CON-CEN,10-0,0,0,2026-04-06 21:00:00
2026-04-07,1,4,0,CON-CEN,10-0,0,0,2026-04-07 00:00:00
2026-04-07,1,4,3,CON-CEN,10-0,0,0,2026-04-07 03:00:00
2026-04-07,1,4,6,CON-CEN,10-0,0,0,2026-04-07 06:00:00
2026-04-07,1,4,9,CON-CEN,10-0,0,0,2026-04-07 09:00:00
2026-04-07,1,4,12,CON-CEN,10-0,0,0,2026-04-07 12:00:00
2026-04-07,1,4,15,CON-CEN,10-0,0,0,2026-04-07 15:00:00
2026-04-07,1,4,18,CON-CEN,10-0,0,0,2026-04-07 18:00:00
2026-04-07,1,4,21,CON-CEN,10-0,0,0,2026-04-07 21:00:00
2026-04-08,2,4,0,CON-CEN,10-0,0,0,2026-04-08 00:00:00
2026-04-08,2,4,3,CON-CEN,10-0,0,0,2026-04-08 03:00:00
2026-04-08,2,4,6,CON-CEN,10-0,0,0,2026-04-08 06:00:00
2026-04-08,2,4,9,CON-CEN,10-0,0,0,2026-04-08 09:00:00
2026-04-08,2,4,12,CON-CEN,10-0,0,0,2026-04-08 12:00:00
2026-04-08,2,4,15,CON-CEN,10-0,0,0,2026-04-08 15:00:00
2026-04-08,2,4,18,CON-CEN,10-0,0,0,2026-04-08 18:00:00
2026-04-08,2,4,21,CON-CEN,10-0,0,0,2026-04-08 21:00:00
2026-04-09,3,4,0,CON-CEN,10-0,0,0,2026-04-09 00:00:00
2026-04-09,3,4,3,CON-CEN,10-0,0,0,2026-04-09 03:00:00
2026-04-09,3,4,6,CON-CEN,10-0,0,0,2026-04-09 06:00:00
2026-04-09,3,4,9,CON-CEN,10-0,0,0,2026-04-09 09:00:00
2026-04-09,3,4,12,CON-CEN,10-0,0,0,2026-04-09 12:00:00
2026-04-09,3,4,15,CON-CEN,10-0,0,0,2026-04-09 15:00:00
2026-04-09,3,4,18,CON-CEN,10-0,0,0,2026-04-09 18:00:00
2026-04-09,3,4,21,CON-CEN,10-0,0,0,2026-04-09 21:00:00
2026-04-10,4,4,0,CON-CEN,10-0,0,0,2026-04-10 00:00:00
2026-04-10,4,4,3,CON-CEN,10-0,0,0,2026-04-10 03:00:00
2026-04-10,4,4,6,CON-CEN,10-0,0,0,2026-04-10 06:00:00
